branch_id,from_bus,to_bus,from_bus0,to_bus0,r,x,b,rateA,rateB,rateC,tap,shift_deg,status,angmin,angmax
31,19,34,18,33,0.075200000000000,0.247000000000000,0.063200000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,-360.000000000000000,360.000000000000000
32,20,21,19,20,0.018300000000000,0.084900000000000,0.021600000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,-360.000000000000000,360.000000000000000
33,21,22,20,21,0.020900000000000,0.097000000000000,0.024600000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,-360.000000000000000,360.000000000000000
34,22,23,21,22,0.034200000000000,0.159000000000000,0.040400000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,-360.000000000000000,360.000000000000000
35,23,24,22,23,0.013500000000000,0.049200000000000,0.049800000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,-360.000000000000000,360.000000000000000
36,23,25,22,24,0.015600000000000,0.080000000000000,0.086400000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,-360.000000000000000,360.000000000000000
37,23,32,22,31,0.031700000000000,0.115300000000000,0.117300000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,-360.000000000000000,360.000000000000000
38,24,70,23,69,0.002210000000000,0.411500000000000,0.101980000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,-360.000000000000000,360.000000000000000
39,24,72,23,71,0.048800000000000,0.196000000000000,0.048800000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,-360.000000000000000,360.000000000000000
40,25,27,24,26,0.031800000000000,0.163000000000000,0.176400000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,-360.000000000000000,360.000000000000000
41,26,25,25,24,0.000000000000000,0.038200000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.960000000000000,0.000000000000000,1.000000000000000,-360.000000000000000,360.000000000000000
42,26,30,25,29,0.007990000000000,0.086000000000000,0.908000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,-360.000000000000000,360.000000000000000
43,27,28,26,27,0.019130000000000,0.085500000000000,0.021600000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,-360.000000000000000,360.000000000000000
44,27,32,26,31,0.022900000000000,0.075500000000000,0.019260000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,-360.000000000000000,360.000000000000000
45,27,115,26,114,0.016400000000000,0.074100000000000,0.019720000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,-360.000000000000000,360.000000000000000
46,28,29,27,28,0.023700000000000,0.094300000000000,0.023800000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,-360.000000000000000,360.000000000000000
47,29,31,28,30,0.010800000000000,0.033100000000000,0.008300000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,-360.000000000000000,360.000000000000000
48,30,17,29,16,0.000000000000000,0.038800000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.960000000000000,0.000000000000000,1.000000000000000,-360.000000000000000,360.000000000000000
49,30,38,29,37,0.004640000000000,0.054000000000000,0.422000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,-360.000000000000000,360.000000000000000
50,31,32,30,31,0.029800000000000,0.098500000000000,0.025100000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,-360.000000000000000,360.000000000000000
51,32,113,31,112,0.061500000000000,0.203000000000000,0.051800000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,-360.000000000000000,360.000000000000000
52,32,114,31,113,0.013500000000000,0.061200000000000,0.016280000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,-360.000000000000000,360.000000000000000
53,33,37,32,36,0.041500000000000,0.142000000000000,0.036600000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,-360.000000000000000,360.000000000000000
54,34,36,33,35,0.008710000000000,0.026800000000000,0.005680000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,-360.000000000000000,360.000000000000000
55,34,37,33,36,0.002560000000000,0.009400000000000,0.009840000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,-360.000000000000000,360.000000000000000
56,34,43,33,42,0.041300000000000,0.168100000000000,0.042260000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,-360.000000000000000,360.000000000000000
57,35,36,34,35,0.002240000000000,0.010200000000000,0.002680000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,-360.000000000000000,360.000000000000000
58,35,37,34,36,0.011000000000000,0.049700000000000,0.013180000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,-360.000000000000000,360.000000000000000
59,37,39,36,38,0.032100000000000,0.106000000000000,0.027000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,-360.000000000000000,360.000000000000000
60,37,40,36,39,0.059300000000000,0.168000000000000,0.042000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,-360.000000000000000,360.000000000000000
61,38,37,37,36,0.000000000000000,0.037500000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.935000000000000,0.000000000000000,1.000000000000000,-360.000000000000000,360.000000000000000
62,38,65,37,64,0.009010000000000,0.098600000000000,1.046000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,-360.000000000000000,360.000000000000000
63,39,40,38,39,0.018400000000000,0.060500000000000,0.015520000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,-360.000000000000000,360.000000000000000
64,40,41,39,40,0.014500000000000,0.048700000000000,0.012220000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,-360.000000000000000,360.000000000000000
65,40,42,39,41,0.055500000000000,0.183000000000000,0.046600000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,-360.000000000000000,360.000000000000000
66,41,42,40,41,0.041000000000000,0.135000000000000,0.034400000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,-360.000000000000000,360.000000000000000
67,42,49,41,48,0.071500000000000,0.323000000000000,0.086000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,-360.000000000000000,360.000000000000000
68,42,49,41,48,0.071500000000000,0.323000000000000,0.086000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,-360.000000000000000,360.000000000000000
69,43,44,42,43,0.060800000000000,0.245400000000000,0.060680000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,-360.000000000000000,360.000000000000000
70,44,45,43,44,0.022400000000000,0.090100000000000,0.022400000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,-360.000000000000000,360.000000000000000
71,45,46,44,45,0.040000000000000,0.135600000000000,0.033200000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,-360.000000000000000,360.000000000000000
72,45,49,44,48,0.068400000000000,0.186000000000000,0.044400000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,-360.000000000000000,360.000000000000000
73,46,47,45,46,0.038000000000000,0.127000000000000,0.031600000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,-360.000000000000000,360.000000000000000
74,46,48,45,47,0.060100000000000,0.189000000000000,0.047200000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,-360.000000000000000,360.000000000000000
75,47,49,46,48,0.019100000000000,0.062500000000000,0.016040000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,-360.000000000000000,360.000000000000000
76,47,69,46,68,0.084400000000000,0.277800000000000,0.070920000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,-360.000000000000000,360.000000000000000
77,48,49,47,48,0.017900000000000,0.050500000000000,0.012580000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,-360.000000000000000,360.000000000000000
78,49,50,48,49,0.026700000000000,0.075200000000000,0.018740000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,-360.000000000000000,360.000000000000000
79,49,51,48,50,0.048600000000000,0.137000000000000,0.034200000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,-360.000000000000000,360.000000000000000
80,49,54,48,53,0.073000000000000,0.289000000000000,0.073800000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,-360.000000000000000,360.000000000000000
81,49,54,48,53,0.086900000000000,0.291000000000000,0.073000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,-360.000000000000000,360.000000000000000
82,49,66,48,65,0.018000000000000,0.091900000000000,0.024800000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,-360.000000000000000,360.000000000000000
83,49,66,48,65,0.018000000000000,0.091900000000000,0.024800000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,-360.000000000000000,360.000000000000000
84,49,69,48,68,0.098500000000000,0.324000000000000,0.082800000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,-360.000000000000000,360.000000000000000
85,50,57,49,56,0.047400000000000,0.134000000000000,0.033200000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,-360.000000000000000,360.000000000000000
86,51,52,50,51,0.020300000000000,0.058800000000000,0.013960000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,-360.000000000000000,360.000000000000000
87,51,58,50,57,0.025500000000000,0.071900000000000,0.017880000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,-360.000000000000000,360.000000000000000
88,52,53,51,52,0.040500000000000,0.163500000000000,0.040580000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,-360.000000000000000,360.000000000000000
89,53,54,52,53,0.026300000000000,0.122000000000000,0.031000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,-360.000000000000000,360.000000000000000
90,54,55,53,54,0.016900000000000,0.070700000000000,0.020200000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,-360.000000000000000,360.000000000000000
91,54,56,53,55,0.002750000000000,0.009550000000000,0.007320000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,-360.000000000000000,360.000000000000000
92,54,59,53,58,0.050300000000000,0.229300000000000,0.059800000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,-360.000000000000000,360.000000000000000
93,55,56,54,55,0.004880000000000,0.015100000000000,0.003740000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,-360.000000000000000,360.000000000000000
94,55,59,54,58,0.047390000000000,0.215800000000000,0.056460000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,-360.000000000000000,360.000000000000000
95,56,57,55,56,0.034300000000000,0.096600000000000,0.024200000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,-360.000000000000000,360.000000000000000
96,56,58,55,57,0.034300000000000,0.096600000000000,0.024200000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,-360.000000000000000,360.000000000000000
97,56,59,55,58,0.082500000000000,0.251000000000000,0.056900000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,-360.000000000000000,360.000000000000000
98,56,59,55,58,0.080300000000000,0.239000000000000,0.053600000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,-360.000000000000000,360.000000000000000
99,59,60,58,59,0.031700000000000,0.145000000000000,0.037600000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,-360.000000000000000,360.000000000000000
100,59,61,58,60,0.032800000000000,0.150000000000000,0.038800000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,-360.000000000000000,360.000000000000000
101,60,61,59,60,0.002640000000000,0.013500000000000,0.014560000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,-360.000000000000000,360.000000000000000
102,60,62,59,61,0.012300000000000,0.056100000000000,0.014680000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,-360.000000000000000,360.000000000000000
103,61,62,60,61,0.008240000000000,0.037600000000000,0.009800000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,-360.000000000000000,360.000000000000000
104,62,66,61,65,0.048200000000000,0.218000000000000,0.057800000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,-360.000000000000000,360.000000000000000
105,62,67,61,66,0.025800000000000,0.117000000000000,0.031000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,-360.000000000000000,360.000000000000000
106,63,59,62,58,0.000000000000000,0.038600000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.960000000000000,0.000000000000000,1.000000000000000,-360.000000000000000,360.000000000000000
107,63,64,62,63,0.001720000000000,0.020000000000000,0.216000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,-360.000000000000000,360.000000000000000
108,64,61,63,60,0.000000000000000,0.026800000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.985000000000000,0.000000000000000,1.000000000000000,-360.000000000000000,360.000000000000000
109,64,65,63,64,0.002690000000000,0.030200000000000,0.380000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,-360.000000000000000,360.000000000000000
110,65,66,64,65,0.000000000000000,0.037000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.935000000000000,0.000000000000000,1.000000000000000,-360.000000000000000,360.000000000000000
111,65,68,64,67,0.001380000000000,0.016000000000000,0.638000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,-360.000000000000000,360.000000000000000
112,66,67,65,66,0.022400000000000,0.101500000000000,0.026820000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,-360.000000000000000,360.000000000000000
113,68,69,67,68,0.000000000000000,0.037000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.935000000000000,0.000000000000000,1.000000000000000,-360.000000000000000,360.000000000000000
114,68,81,67,80,0.001750000000000,0.020200000000000,0.808000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,-360.000000000000000,360.000000000000000
115,68,116,67,115,0.000340000000000,0.004050000000000,0.164000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,1.000000000000000,-360.000000000000000,360.000000000000000
116,69,70,68,69,0.030000000000000,0.127000000000000,0.122000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,-360.000000000000000,360.000000000000000
117,69,75,68,74,0.040500000000000,0.122000000000000,0.124000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,-360.000000000000000,360.000000000000000
118,69,77,68,76,0.030900000000000,0.101000000000000,0.103800000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,-360.000000000000000,360.000000000000000
119,70,71,69,70,0.008820000000000,0.035500000000000,0.008780000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,-360.000000000000000,360.000000000000000
120,70,74,69,73,0.040100000000000,0.132300000000000,0.033680000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,-360.000000000000000,360.000000000000000
121,70,75,69,74,0.042800000000000,0.141000000000000,0.036000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,-360.000000000000000,360.000000000000000
122,71,72,70,71,0.044600000000000,0.180000000000000,0.044440000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,-360.000000000000000,360.000000000000000
123,71,73,70,72,0.008660000000000,0.045400000000000,0.011780000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,-360.000000000000000,360.000000000000000
124,74,75,73,74,0.012300000000000,0.040600000000000,0.010340000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,-360.000000000000000,360.000000000000000
125,75,77,74,76,0.060100000000000,0.199900000000000,0.049780000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,-360.000000000000000,360.000000000000000
126,75,118,74,117,0.014500000000000,0.048100000000000,0.011980000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,-360.000000000000000,360.000000000000000
127,76,77,75,76,0.044400000000000,0.148000000000000,0.036800000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,-360.000000000000000,360.000000000000000
128,76,118,75,117,0.016400000000000,0.054400000000000,0.013560000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,-360.000000000000000,360.000000000000000
129,77,78,76,77,0.003760000000000,0.012400000000000,0.012640000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,-360.000000000000000,360.000000000000000
130,77,80,76,79,0.017000000000000,0.048500000000000,0.047200000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,-360.000000000000000,360.000000000000000
131,77,80,76,79,0.029400000000000,0.105000000000000,0.022800000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,-360.000000000000000,360.000000000000000
132,77,82,76,81,0.029800000000000,0.085300000000000,0.081740000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,-360.000000000000000,360.000000000000000
133,78,79,77,78,0.005460000000000,0.024400000000000,0.006480000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,-360.000000000000000,360.000000000000000
134,79,80,78,79,0.015600000000000,0.070400000000000,0.018700000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,-360.000000000000000,360.000000000000000
135,80,96,79,95,0.035600000000000,0.182000000000000,0.049400000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,-360.000000000000000,360.000000000000000
136,80,97,79,96,0.018300000000000,0.093400000000000,0.025400000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,-360.000000000000000,360.000000000000000
137,80,98,79,97,0.023800000000000,0.108000000000000,0.028600000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,-360.000000000000000,360.000000000000000
138,80,99,79,98,0.045400000000000,0.206000000000000,0.054600000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,-360.000000000000000,360.000000000000000
139,81,80,80,79,0.000000000000000,0.037000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.935000000000000,0.000000000000000,1.000000000000000,-360.000000000000000,360.000000000000000
