sample_id,split,source,is_pf_from_start_converged,valid_label,nr_iter,x_low,x_high,pq_low,pq_high,x_signed,pq_signed,max_abs_dtheta_start,max_abs_dv_start,max_abs_dp_injection,max_abs_dq_injection,max_abs_dp_start,max_abs_dq_start
51,test,heatmap_start,1,1,5,-2.000000000000000,-1.800000000000000,-1.000000000000000,-0.800000000000000,-1.969358176175499,-0.958753068791148,0.149101435775056,0.090493155281983,0.191722425648803,0.093706130887898,15.877286336254386,10.918374191763078
52,test,heatmap_start,1,1,5,-2.000000000000000,-1.800000000000000,-0.800000000000000,-0.600000000000000,-1.857600504864451,-0.631359393007749,0.140640187103819,0.086245039807327,0.062106180123448,0.126167116915011,13.625054927073084,9.978141814218759
53,test,heatmap_start,1,1,5,-2.000000000000000,-1.800000000000000,-0.800000000000000,-0.600000000000000,-1.933679383411604,-0.712154735457907,0.072163350120979,0.179987708969440,0.070574019347514,0.142312779005402,22.074273230596056,19.135235465281653
54,test,heatmap_start,1,1,5,-2.000000000000000,-1.800000000000000,-0.600000000000000,-0.400000000000000,-1.949986492557858,-0.597138566447115,0.147634792542904,0.088757015827089,0.058033729964412,0.119328629876693,12.861944768234521,20.458964999124362
55,test,heatmap_start,1,1,5,-2.000000000000000,-1.800000000000000,-0.600000000000000,-0.400000000000000,-1.916307308712970,-0.432618488721367,0.072419253956104,0.178370708782192,0.043083469057264,0.086451913206009,8.289887008623378,20.866409200099724
56,test,heatmap_start,1,1,5,-2.000000000000000,-1.800000000000000,-0.400000000000000,-0.200000000000000,-1.809467437439881,-0.342150977056294,0.067138530147022,0.168426007596463,0.034198263535977,0.068373422179080,9.690671615697866,19.595513281897979
57,test,heatmap_start,1,1,6,-2.000000000000000,-1.800000000000000,-0.400000000000000,-0.200000000000000,-1.827524113795060,-0.380112113631915,0.068955840294168,0.170106730800450,0.076011247125280,0.035145894838803,19.408417883293964,52.381513881603496
58,test,heatmap_start,1,1,5,-2.000000000000000,-1.800000000000000,-0.200000000000000,0.000000000000000,-1.821672886304051,-0.081615536751099,0.137920082870806,0.084606951759086,0.016320707787960,0.007849241199139,18.306947581475363,22.864214847987057
59,test,heatmap_start,1,1,5,-2.000000000000000,-1.800000000000000,-0.200000000000000,0.000000000000000,-1.863935431404621,-0.138241895900038,0.141119808664841,0.086205238279946,0.013797405850968,0.027625440653512,35.867725873472509,29.930172960169386
60,test,heatmap_start,1,1,5,-2.000000000000000,-1.800000000000000,0.000000000000000,0.200000000000000,-1.964736566585588,0.043333344929339,0.072429244161613,0.182878524941562,0.008665394950761,0.004152814004412,16.735269107208929,38.248070523201818
61,test,heatmap_start,1,1,5,-2.000000000000000,-1.800000000000000,0.000000000000000,0.200000000000000,-1.811313057176499,0.070580652738324,0.068421670300830,0.168597798675622,0.007036252862547,0.014104419075087,12.247803651127546,19.850300835708083
62,test,heatmap_start,1,1,5,-2.000000000000000,-1.800000000000000,0.200000000000000,0.400000000000000,-1.827160302629711,0.294490528726208,0.138335538861874,0.085029832107873,0.058889447487429,0.028834289563580,12.263069200640089,33.290996502589053
63,test,heatmap_start,1,1,6,-2.000000000000000,-1.800000000000000,0.200000000000000,0.400000000000000,-1.993451409440657,0.294123598238446,0.150925550715525,0.092535698612676,0.029375730034364,0.058775915615400,28.065961554272974,28.565832341627811
64,test,heatmap_start,1,1,5,-2.000000000000000,-1.800000000000000,0.400000000000000,0.600000000000000,-1.816732435784643,0.591412044835050,0.137546038029836,0.075892064945145,0.057971971202298,0.118184275758029,13.514914855687113,23.335392336341670
65,test,heatmap_start,1,1,6,-2.000000000000000,-1.800000000000000,0.400000000000000,0.600000000000000,-1.834148886194303,0.410584087054842,0.069050742337400,0.170723367465666,0.039777976019668,0.082048689048736,17.811799807337678,21.608336608492380
66,test,heatmap_start,1,1,6,-2.000000000000000,-1.800000000000000,0.600000000000000,0.800000000000000,-1.947018122506482,0.603624574921136,0.147410055244262,0.090236837250729,0.120707167937439,0.057230820601610,26.880421841499754,15.546432303943902
67,test,heatmap_start,1,1,5,-2.000000000000000,-1.800000000000000,0.600000000000000,0.800000000000000,-1.965962716232429,0.675445884172068,0.148844363212658,0.089229365054358,0.067093287228594,0.134977099860862,34.585477782755518,34.470814460658346
68,test,heatmap_start,1,1,5,-2.000000000000000,-1.800000000000000,0.800000000000000,1.000000000000000,-1.932491763728625,0.834296179756921,0.146310254823717,0.089794681097985,0.166834706974347,0.081757955879921,16.895636088628066,32.419611438513073
69,test,heatmap_start,1,1,5,-2.000000000000000,-1.800000000000000,0.800000000000000,1.000000000000000,-1.957549499343790,0.945956236897784,0.148207392887626,0.089595749119386,0.189163435507255,0.092427662201942,12.542240979673224,35.555891450171885
70,test,heatmap_start,1,1,6,-2.000000000000000,-1.800000000000000,1.000000000000000,1.200000000000000,-1.837612509179575,1.161219106549582,0.067707677701296,0.171045762983352,0.115227792348591,0.232051139814416,21.067858717348898,8.553359574091530
71,test,heatmap_start,1,1,5,-2.000000000000000,-1.800000000000000,1.000000000000000,1.200000000000000,-1.851686694002747,1.059721122313680,0.140192448494840,0.084505706735128,0.211913067811530,0.105196458964019,20.719074907951580,32.831427175928866
72,test,heatmap_start,1,1,5,-2.000000000000000,-1.800000000000000,1.200000000000000,1.400000000000000,-1.865002689323226,1.339286352872168,0.141200611481683,0.086621683494529,0.267817894481155,0.133267315671979,14.046208398800658,8.125165669352242
73,test,heatmap_start,1,1,5,-2.000000000000000,-1.800000000000000,1.200000000000000,1.400000000000000,-1.919797941468995,1.372643176928552,0.145349196978942,0.087375300253109,0.274488278575043,0.136913590083439,19.805244251867101,17.901548175426683
74,test,heatmap_start,1,1,5,-2.000000000000000,-1.800000000000000,1.400000000000000,1.600000000000000,-1.823535613585305,1.407278524625890,0.138061111209608,0.080651256897754,0.140444754694607,0.281222194703738,21.067923168942329,13.092410715833450
75,test,heatmap_start,1,1,5,-2.000000000000000,-1.800000000000000,1.400000000000000,1.600000000000000,-1.842638000372848,1.490922963229078,0.139507365797122,0.083511135406519,0.298140758314535,0.148929487934968,39.085459361513934,10.679234044315990
76,test,heatmap_start,1,1,5,-2.000000000000000,-1.800000000000000,1.600000000000000,1.800000000000000,-1.905300990851762,1.616934816117322,0.144251623070073,0.088302198622451,0.323339424042610,0.155061673331735,16.991128393246246,10.839328894394782
77,test,heatmap_start,1,1,5,-2.000000000000000,-1.800000000000000,1.600000000000000,1.800000000000000,-1.838357106402147,1.688482699575788,0.139183256427301,0.084649831423611,0.165508011826849,0.337416369385887,21.726815206568826,32.209406396338238
78,test,heatmap_start,1,1,5,-2.000000000000000,-1.800000000000000,1.800000000000000,2.000000000000000,-1.804773753306151,1.959789670684864,0.067713223687124,0.167989117457848,0.391900314748323,0.194128005046271,23.572958682537596,37.654225940774324
79,test,heatmap_start,1,1,6,-2.000000000000000,-1.800000000000000,1.800000000000000,2.000000000000000,-1.942067255791335,1.958869645771746,0.147035221786088,0.088505199515356,0.391716336815170,0.193027504538065,25.813776538035512,25.307114006413713
80,test,heatmap_start,1,1,5,-1.800000000000000,-1.600000000000000,-2.000000000000000,-1.800000000000000,-1.709524924014776,-1.848103106238412,0.129429285006371,0.079285854631746,0.184481270318863,0.369313964848093,19.354187424262811,9.176365998241153
81,test,heatmap_start,1,1,5,-1.800000000000000,-1.600000000000000,-2.000000000000000,-1.800000000000000,-1.699987463942888,-1.935414853509768,0.128707197471676,0.079008287803178,0.193451361310974,0.386761826633375,12.519516224624564,12.543604864840120
82,test,heatmap_start,1,1,5,-1.800000000000000,-1.600000000000000,-1.800000000000000,-1.600000000000000,-1.600616665714681,-1.625501652203702,0.121183767316014,0.071775472815612,0.325052539388032,0.162017872803667,15.943837165778961,19.045301170499954
83,test,heatmap_start,1,1,5,-1.800000000000000,-1.600000000000000,-1.800000000000000,-1.600000000000000,-1.729685716136934,-1.677458147419966,0.130955672175623,0.079694890617526,0.167105542564964,0.335213288262546,17.901196288397109,19.197296389377186
84,test,heatmap_start,1,1,5,-1.800000000000000,-1.600000000000000,-1.600000000000000,-1.400000000000000,-1.674008976171965,-1.561581220988820,0.063323270642093,0.155817475740928,0.155988294090447,0.312057130475549,16.755776662892394,17.533803567254097
85,test,heatmap_start,1,1,5,-1.800000000000000,-1.600000000000000,-1.600000000000000,-1.400000000000000,-1.659488207520969,-1.531112190155454,0.062450004448913,0.154465876347363,0.306177422104295,0.146743610604097,10.961163136161668,12.865039322316534
86,test,heatmap_start,1,1,5,-1.800000000000000,-1.600000000000000,-1.400000000000000,-1.200000000000000,-1.719029574844071,-1.351973666950478,0.130148888531181,0.079109646874635,0.134669439167989,0.270170399923176,11.656932764580787,14.107399711535578
87,test,heatmap_start,1,1,5,-1.800000000000000,-1.600000000000000,-1.400000000000000,-1.200000000000000,-1.696980904789301,-1.263376082470728,0.128479568850349,0.078747831305966,0.124780996195228,0.252465584055636,19.076779651020132,19.270194152075703
88,test,heatmap_start,1,1,5,-1.800000000000000,-1.600000000000000,-1.200000000000000,-1.000000000000000,-1.747060245672759,-1.038231437131085,0.132271109525237,0.080488611882832,0.207615762588996,0.101563553680845,23.313452622595165,17.944858534045807
89,test,heatmap_start,1,1,5,-1.800000000000000,-1.600000000000000,-1.200000000000000,-1.000000000000000,-1.748583147429397,-1.142125793610926,0.132386409444371,0.080520446055681,0.228391579307530,0.113420906051037,40.649454381589507,28.704739881830960
90,test,heatmap_start,1,1,5,-1.800000000000000,-1.600000000000000,-1.000000000000000,-0.800000000000000,-1.626435109909346,-0.956614562064510,0.123138499139546,0.075406604819183,0.093861957598657,0.191164181021559,16.661195755418984,11.399497146318794
91,test,heatmap_start,1,1,5,-1.800000000000000,-1.600000000000000,-1.000000000000000,-0.800000000000000,-1.679594260748164,-0.893595428539342,0.127163214303368,0.076043948146150,0.178692813285341,0.085663680518570,10.194952851895611,24.568517691355453
92,test,heatmap_start,1,1,5,-1.800000000000000,-1.600000000000000,-0.800000000000000,-0.600000000000000,-1.615316118948967,-0.703960547269198,0.122296672834601,0.074355850149296,0.069681499216659,0.140675301032194,17.718227023119503,10.350158625600841
93,test,heatmap_start,1,1,5,-1.800000000000000,-1.600000000000000,-0.800000000000000,-0.600000000000000,-1.654183051128599,-0.771862238433823,0.125239314484181,0.075712783443988,0.076561991298389,0.154244372313579,17.227957892913608,12.304465340666155
94,test,heatmap_start,1,1,5,-1.800000000000000,-1.600000000000000,-0.600000000000000,-0.400000000000000,-1.794693890816595,-0.530800116313443,0.135877484926149,0.081813492990097,0.051936076552261,0.106071947412364,15.341126220059925,10.769610317981599
95,test,heatmap_start,1,1,5,-1.800000000000000,-1.600000000000000,-0.600000000000000,-0.400000000000000,-1.607885480785448,-0.493880800613613,0.060085383357161,0.149662672340856,0.048631767078880,0.098694210307460,13.771293810481572,12.664850677370680
96,test,heatmap_start,1,1,5,-1.800000000000000,-1.600000000000000,-0.400000000000000,-0.200000000000000,-1.750591877916490,-0.319673390853298,0.064227213996771,0.162945845184940,0.031772207185216,0.063881634652280,17.581842417019583,9.673137148535773
97,test,heatmap_start,1,1,5,-1.800000000000000,-1.600000000000000,-0.400000000000000,-0.200000000000000,-1.792770672959106,-0.323847862102977,0.067466494185243,0.166871865574845,0.032205824557490,0.064715836230730,24.061164090103734,9.956011738355727
98,test,heatmap_start,1,1,5,-1.800000000000000,-1.600000000000000,-0.200000000000000,0.000000000000000,-1.616733082224483,-0.140934104311489,0.060478018237600,0.150486210889463,0.014085011686237,0.028163435616712,9.382815901921980,14.095915770213651
99,test,heatmap_start,1,1,5,-1.800000000000000,-1.600000000000000,-0.200000000000000,0.000000000000000,-1.625910578191946,-0.049258251506594,0.123098786489445,0.074072613294984,0.004886242414694,0.009843476862290,26.942973162309436,29.076730508131106
100,test,heatmap_start,1,1,5,-1.800000000000000,-1.600000000000000,0.000000000000000,0.200000000000000,-1.653832249635193,0.061281597831520,0.125212755066513,0.076551969031471,0.012254517838162,0.006066981302368,19.320226270761019,10.084247279292761
101,test,heatmap_start,1,1,6,-1.800000000000000,-1.600000000000000,0.000000000000000,0.200000000000000,-1.766220330863661,0.060770926076630,0.066815112694115,0.164400548309372,0.006041316613951,0.012144101474150,16.515892842557694,26.629543932857075
102,test,heatmap_start,1,1,5,-1.800000000000000,-1.600000000000000,0.200000000000000,0.400000000000000,-1.613074748505012,0.218958256665191,0.122126977166570,0.074904374435729,0.021873662361386,0.043755319512361,13.640943282109781,16.116351259765167
103,test,heatmap_start,1,1,5,-1.800000000000000,-1.600000000000000,0.200000000000000,0.400000000000000,-1.622459833357106,0.387992518517923,0.122837528270603,0.074909384119977,0.077587096412255,0.038247372950824,13.268315538602053,14.546707269447381
104,test,heatmap_start,1,1,5,-1.800000000000000,-1.600000000000000,0.400000000000000,0.600000000000000,-1.616597689102911,0.554105147048466,0.060874950004219,0.150473608439455,0.110804738273814,0.054225633926757,31.385403257955314,13.874525479791544
105,test,heatmap_start,1,1,5,-1.800000000000000,-1.600000000000000,0.400000000000000,0.600000000000000,-1.612401728278339,0.547352388216507,0.122076022351283,0.075033361910376,0.109454385043949,0.054126247714752,22.347979577303196,12.639914327536900
106,test,heatmap_start,1,1,5,-1.800000000000000,-1.600000000000000,0.600000000000000,0.800000000000000,-1.722596645661444,0.646545667297893,0.130418953868617,0.079009148120423,0.064256051617730,0.129201851909196,21.355219358749174,35.644001572479169
107,test,heatmap_start,1,1,5,-1.800000000000000,-1.600000000000000,0.600000000000000,0.800000000000000,-1.604314324626522,0.630046840830116,0.121463719566159,0.074452796084962,0.061646258769465,0.125904824271730,23.960091728248727,14.181907119206954
108,test,heatmap_start,1,1,5,-1.800000000000000,-1.600000000000000,0.800000000000000,1.000000000000000,-1.610421546402776,0.913355107298273,0.121926101445927,0.074233625165603,0.182644168086719,0.091029562274888,13.750103591929852,14.612018678524066
109,test,heatmap_start,1,1,5,-1.800000000000000,-1.600000000000000,0.800000000000000,1.000000000000000,-1.737835567837157,0.871313964961606,0.131572702944611,0.080683391217440,0.174237175662700,0.084992310352711,28.507265596504613,24.755610520633411
110,test,heatmap_start,1,1,5,-1.800000000000000,-1.600000000000000,1.000000000000000,1.200000000000000,-1.692296878090180,1.053612209597770,0.063589552368076,0.157519721519807,0.210691464875283,0.104986935966144,11.359199067828442,33.404902900669526
111,test,heatmap_start,1,1,5,-1.800000000000000,-1.600000000000000,1.000000000000000,1.200000000000000,-1.701781636702125,1.183538043138163,0.064310922317755,0.158402566932204,0.236672811659617,0.116025868812844,8.619063881601653,9.144247501197810
112,test,heatmap_start,1,1,5,-1.800000000000000,-1.600000000000000,1.200000000000000,1.400000000000000,-1.793647891640307,1.366057300003925,0.135798291623026,0.081735851599092,0.133369774275479,0.272984789631671,22.776327432789252,13.934025876996561
113,test,heatmap_start,1,1,5,-1.800000000000000,-1.600000000000000,1.200000000000000,1.400000000000000,-1.667287494525358,1.311918398642359,0.126231460732196,0.076354438737701,0.128855299456022,0.262165992646336,16.924395197175652,15.139261320843502
114,test,heatmap_start,1,1,5,-1.800000000000000,-1.600000000000000,1.400000000000000,1.600000000000000,-1.650414254528434,1.499152466941035,0.061053170667701,0.153621268898768,0.299786417102915,0.143727720599728,9.516191613740959,16.520288930945185
115,test,heatmap_start,1,1,5,-1.800000000000000,-1.600000000000000,1.400000000000000,1.600000000000000,-1.648234436832612,1.546072603723955,0.124788940883719,0.075960669376935,0.153773407407701,0.308957980372903,14.906159418019548,20.993513195240780
116,test,heatmap_start,1,1,5,-1.800000000000000,-1.600000000000000,1.600000000000000,1.800000000000000,-1.665806724900152,1.635863513256411,0.062682257908750,0.155054006663546,0.162679591937863,0.326901263242138,13.100418074236709,11.794975860453491
