sample_id,split,source,is_pf_from_start_converged,valid_label,nr_iter,x_low,x_high,pq_low,pq_high,x_signed,pq_signed,max_abs_dtheta_start,max_abs_dv_start,max_abs_dp_injection,max_abs_dq_injection,max_abs_dp_start,max_abs_dq_start
13,train,nr_verified_start,1,1,-1,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.034002909484372,0.000065351642517,0.196339016083637,0.143444476780116,1.891014475942785,0.626826670672597
14,train,nr_verified_start,1,1,-1,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.001082855383843,0.045273227131715,0.148389495187107,0.194988731038078,0.340548244173547,1.031238027758285
15,train,nr_verified_start,1,1,-1,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.001041438018714,0.001365120459754,0.148389495187107,0.194988731038078,0.030253131292172,0.034637487911255
16,train,nr_verified_start,1,1,-1,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000181067893053,0.000014400634282,0.183234445508791,0.191471953076431,0.006389584943952,0.001879389460575
17,train,nr_verified_start,1,1,-1,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.001009201146537,0.017402856983773,0.183234445508791,0.191471953076431,0.085896099779874,0.507018880832450
18,train,nr_verified_start,1,1,-1,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000013151351336,0.000034950115240,0.191892008148367,0.171605872946962,0.000812460256802,0.000610553711835
19,train,nr_verified_start,1,1,-1,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000003212799490,0.000046433501059,0.191892008148367,0.171605872946962,0.000395876266242,0.001202181457263
20,train,nr_verified_start,1,1,-1,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000002575476994,0.000031446187921,0.185965908615096,0.194196890411867,0.000122157750365,0.000537657183185
21,train,nr_verified_start,1,1,-1,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000002325116753,0.000043752303953,0.185965908615096,0.194196890411867,0.000323065414073,0.000726418441443
22,train,nr_verified_start,1,1,-1,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000020707596389,0.000065022795949,0.194370264632907,0.189729849860601,0.000934350127210,0.001692197822775
23,train,nr_verified_start,1,1,-1,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000113334319371,0.002638643926766,0.194370264632907,0.189729849860601,0.018404802202812,0.078087602271074
24,train,nr_verified_start,1,1,-1,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000597605776221,0.000009428473938,0.194061584645818,0.179846681583300,0.011176886901811,0.003565420607746
25,train,nr_verified_start,1,1,-1,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.002781963151333,0.000667570104991,0.194061584645818,0.179846681583300,0.103212610939939,0.036645706143194
26,train,nr_verified_start,1,1,-1,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000005281109955,0.000141908266023,0.187158254932667,0.168338638094124,0.002237740900040,0.007818104454390
27,train,nr_verified_start,1,1,-1,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000079745441519,0.000011217096904,0.187158254932667,0.168338638094124,0.001618146962069,0.000809299911604
28,train,nr_verified_start,1,1,-1,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000052668433987,0.000938537569387,0.181214045348594,0.182747132845697,0.004583447970147,0.020805990184506
29,train,nr_verified_start,1,1,-1,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000296004200511,0.000002535863528,0.181214045348594,0.182747132845697,0.008116838918949,0.001582059590183
30,train,nr_verified_start,1,1,-1,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.006245863738850,0.006769893568860,0.193384923773322,0.197409901904783,0.206829302636015,0.343722135431299
31,train,nr_verified_start,1,1,-1,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000063811186178,0.006960613872287,0.193384923773322,0.197409901904783,0.057681457329978,0.205563570508453
32,train,nr_verified_start,1,1,-1,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.007319126087655,0.014510313950390,0.194398581627607,0.181901431047860,0.581996876238477,0.295973196525914
33,train,nr_verified_start,1,1,-1,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000005045880003,0.000139643208889,0.194398581627607,0.181901431047860,0.000904188098038,0.003745202717820
34,train,nr_verified_start,1,1,-1,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.013067341941482,0.000020026957704,0.175465675052178,0.160204682756181,0.921528616230376,0.268025889632608
35,train,nr_verified_start,1,1,-1,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.003053008524509,0.000129096536138,0.175465675052178,0.160204682756181,0.119082014777523,0.024537217858960
36,train,nr_verified_start,1,1,-1,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000538354224166,0.000060106879292,0.167631428318199,0.168672254687087,0.011997154134050,0.004358101285575
37,train,nr_verified_start,1,1,-1,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000009912099343,0.023304113372027,0.167631428318199,0.168672254687087,0.176613740027724,0.584312845856730
38,train,nr_verified_start,1,1,-1,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000013148806430,0.000334561937469,0.198404104881368,0.190570135460230,0.002915987908501,0.010500136398001
39,train,nr_verified_start,1,1,-1,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000023221908497,0.000012975758091,0.198404104881368,0.190570135460230,0.000479122701198,0.000447191964617
40,test,heatmap_start,1,1,4,-2.000000000000000,-1.800000000000000,-2.000000000000000,-1.800000000000000,-1.983061215962744,-1.957439563101655,0.179199042929751,0.043611750836777,0.184948325822585,0.390658942622914,2.147311980878272,0.770616925826532
41,test,heatmap_start,1,1,5,-2.000000000000000,-1.800000000000000,-2.000000000000000,-1.800000000000000,-1.819565747022914,-1.968611038102391,0.164424798281360,0.035285638751853,0.167807365667267,0.392888506535687,2.418576078761842,0.826788470464282
42,test,heatmap_start,1,1,5,-2.000000000000000,-1.800000000000000,-1.800000000000000,-1.600000000000000,-1.950395411930561,-1.639703108510879,0.080161117823982,0.088300694480988,0.325323827515297,0.154886015856509,1.739486124296904,2.878191514463420
43,test,heatmap_start,1,1,4,-2.000000000000000,-1.800000000000000,-1.800000000000000,-1.600000000000000,-1.825894927758960,-1.711407620989304,0.164996733792629,0.037095262579222,0.165921086252035,0.341556748016826,3.069918457904142,0.794875135908540
44,test,heatmap_start,1,1,5,-2.000000000000000,-1.800000000000000,-1.600000000000000,-1.400000000000000,-1.987132678766819,-1.532774195784621,0.179566960083262,0.040667925172037,0.304108692299906,0.101476354262553,2.970114318655472,1.425867435312645
45,test,heatmap_start,1,1,5,-2.000000000000000,-1.800000000000000,-1.600000000000000,-1.400000000000000,-1.927292051887623,-1.551704371067364,0.074521987513060,0.087254730814258,0.307864516782126,0.134271749594142,3.660175786586390,1.214978320176800
46,test,heatmap_start,1,1,5,-2.000000000000000,-1.800000000000000,-1.400000000000000,-1.200000000000000,-1.957705775896431,-1.381495492469079,0.176907802217477,0.043524929974255,0.274094376580972,0.123433393720983,5.212511385504893,1.047302598725459
47,test,heatmap_start,1,1,5,-2.000000000000000,-1.800000000000000,-1.400000000000000,-1.200000000000000,-1.817952181345366,-1.238621529165365,0.164278988649871,0.040396817961619,0.245747595780845,0.121700779601793,1.786669111309152,1.812534970124429
48,test,heatmap_start,1,1,5,-2.000000000000000,-1.800000000000000,-1.200000000000000,-1.000000000000000,-1.889677445679531,-1.085882996940812,0.083366328223811,0.085551796203929,0.105391932159288,0.216716731077468,2.620353305854270,1.714665767768448
49,test,heatmap_start,1,1,5,-2.000000000000000,-1.800000000000000,-1.200000000000000,-1.000000000000000,-1.900473286607176,-1.103710180202103,0.171735996514977,0.036985685218836,0.090972932315928,0.220274617969141,5.375205238736385,2.937572388520826
50,test,heatmap_start,1,1,4,-2.000000000000000,-1.800000000000000,-1.000000000000000,-0.800000000000000,-1.867409185767805,-0.868454061652916,0.083028551627404,0.084543640215118,0.083539359848528,0.173323024545552,2.011524778252252,2.198900760454829
51,test,heatmap_start,1,1,5,-2.000000000000000,-1.800000000000000,-1.000000000000000,-0.800000000000000,-1.923229724282822,-0.975690667315798,0.079534195335724,0.087070816133923,0.095756845856492,0.194724931285575,2.422520492962240,0.955546081701065
52,test,heatmap_start,1,1,5,-2.000000000000000,-1.800000000000000,-0.800000000000000,-0.600000000000000,-1.808680856848838,-0.668852559465853,0.163441186738818,0.039152932736388,0.132703093358434,0.066551422025075,4.591440116782731,1.157568595411355
53,test,heatmap_start,1,1,5,-2.000000000000000,-1.800000000000000,-0.800000000000000,-0.600000000000000,-1.927147120648461,-0.634262397110853,0.174146373710088,0.033863941510450,0.052057229875831,0.126583871130193,5.688700306948970,1.275864873633572
54,test,heatmap_start,1,1,5,-2.000000000000000,-1.800000000000000,-0.600000000000000,-0.400000000000000,-1.862002331253862,-0.577343183284452,0.168259574141117,0.039600194299685,0.114547257488911,0.056507665472220,4.122546702285559,2.257916112035857
55,test,heatmap_start,1,1,5,-2.000000000000000,-1.800000000000000,-0.600000000000000,-0.400000000000000,-1.920523498085240,-0.431346621655838,0.083584118411522,0.086948296540610,0.041598182756311,0.086086650283611,2.573713907540919,1.958338575127776
56,test,heatmap_start,1,1,4,-2.000000000000000,-1.800000000000000,-0.400000000000000,-0.200000000000000,-1.860956249307431,-0.206416929269519,0.168165045095762,0.041798157912419,0.040953966084079,0.020086789967445,5.514319912692740,1.227831019080032
57,test,heatmap_start,1,1,5,-2.000000000000000,-1.800000000000000,-0.400000000000000,-0.200000000000000,-1.956615625723140,-0.219242116124872,0.176809290953109,0.037206741756135,0.021501275133875,0.043755574822467,3.946026563014892,1.011510309393711
58,test,heatmap_start,1,1,5,-2.000000000000000,-1.800000000000000,-0.200000000000000,0.000000000000000,-1.931211253275344,-0.101302316061548,0.174513628473186,0.036982843047767,0.009974335709936,0.020217561974250,2.746416830470782,2.389293138160990
59,test,heatmap_start,1,1,6,-2.000000000000000,-1.800000000000000,-0.200000000000000,0.000000000000000,-1.925938086394298,-0.059231791183140,0.174037119502769,0.042908864883505,0.003934420084413,0.011821273744259,5.998694983355604,1.254102443146748
60,test,heatmap_start,1,1,5,-2.000000000000000,-1.800000000000000,0.000000000000000,0.200000000000000,-1.858905585651032,0.119717980589648,0.082394445853739,0.084158654795594,0.023752538777094,0.011707605059921,2.360599720889850,2.037146094654352
61,test,heatmap_start,1,1,4,-2.000000000000000,-1.800000000000000,0.000000000000000,0.200000000000000,-1.853686152912709,0.132466663330849,0.079328276719621,0.083922354231733,0.026281929764779,0.011117250850132,3.508393845574110,1.378783495360064
62,test,heatmap_start,1,1,5,-2.000000000000000,-1.800000000000000,0.200000000000000,0.400000000000000,-1.823167768893405,0.238914683391036,0.082306031125598,0.082540688500334,0.022418864737701,0.047681757000322,2.524352554081291,4.894124250457407
63,test,heatmap_start,1,1,5,-2.000000000000000,-1.800000000000000,0.200000000000000,0.400000000000000,-1.944053100521788,0.304945078984816,0.175674080161459,0.043866361149379,0.060502355433960,0.030421245900591,2.889711223608278,1.465785558211704
64,test,heatmap_start,1,1,5,-2.000000000000000,-1.800000000000000,0.400000000000000,0.600000000000000,-1.802199339721977,0.486250002623335,0.162855485371398,0.039955517584286,0.047025969782416,0.097044075053957,2.878334378734307,1.406643570011310
65,test,heatmap_start,1,1,5,-2.000000000000000,-1.800000000000000,0.400000000000000,0.600000000000000,-1.917305766140504,0.514312012605352,0.173257061118645,0.041445262343119,0.047034148547824,0.102644592870240,5.738922290313717,1.561585849092191
66,test,heatmap_start,1,1,5,-2.000000000000000,-1.800000000000000,0.600000000000000,0.800000000000000,-1.961017140925901,0.793300482467805,0.177207033244384,0.037678451950245,0.066072169836076,0.158324136032100,2.963261036387237,0.628775579205955
67,test,heatmap_start,1,1,5,-2.000000000000000,-1.800000000000000,0.600000000000000,0.800000000000000,-1.966084205639954,0.730217796035146,0.177664917821981,0.042923961967217,0.144878208190798,0.069984631971802,2.380914499954362,1.614729064317582
68,test,heatmap_start,1,1,5,-2.000000000000000,-1.800000000000000,0.800000000000000,1.000000000000000,-1.803545933675417,0.818986150346504,0.162977170141252,0.038115906707044,0.162490214069735,0.079376697019355,2.390004220774695,1.352757582823874
69,test,heatmap_start,1,1,5,-2.000000000000000,-1.800000000000000,0.800000000000000,1.000000000000000,-1.953561061156975,0.867440180774104,0.176533265663310,0.043104515970099,0.077332326345415,0.173120677745412,2.168156778108909,2.286045743397971
70,test,heatmap_start,1,1,5,-2.000000000000000,-1.800000000000000,1.000000000000000,1.200000000000000,-1.915257790360969,1.026722142174114,0.078304442614760,0.086709900958800,0.088636690836251,0.204909614575131,1.888013967774028,2.761089255834265
71,test,heatmap_start,1,1,5,-2.000000000000000,-1.800000000000000,1.000000000000000,1.200000000000000,-1.807036806119371,1.027085338112862,0.163292622329975,0.039017520106208,0.203777947145059,0.100832261810865,3.054149119649018,1.627698605984502
72,test,heatmap_start,1,1,5,-2.000000000000000,-1.800000000000000,1.200000000000000,1.400000000000000,-1.937784547697490,1.229379900078345,0.175107623282757,0.042591083825726,0.243914018634189,0.102665643563445,3.875861567938047,1.836905700709133
73,test,heatmap_start,1,1,5,-2.000000000000000,-1.800000000000000,1.200000000000000,1.400000000000000,-1.983887894636605,1.336623260425219,0.079283188302575,0.089817007257744,0.120406377159081,0.266758595997475,2.782446448985333,1.955431310912131
74,test,heatmap_start,1,1,5,-2.000000000000000,-1.800000000000000,1.400000000000000,1.600000000000000,-1.953377141601936,1.596391497308562,0.176516645799045,0.042918047891939,0.316730626063732,0.109257843351761,4.781861105299261,0.722706171632358
75,test,heatmap_start,1,1,5,-2.000000000000000,-1.800000000000000,1.400000000000000,1.600000000000000,-1.853470193120632,1.506840801644257,0.079945053500055,0.083912577035015,0.147396662974822,0.300730017604553,2.171191665662031,1.488360984305275
76,test,heatmap_start,1,1,5,-2.000000000000000,-1.800000000000000,1.600000000000000,1.800000000000000,-1.923218253340938,1.636234524871636,0.173791342178213,0.038197455263628,0.150567781386609,0.326553964382227,2.780276378014360,1.816558445622101
77,test,heatmap_start,1,1,5,-2.000000000000000,-1.800000000000000,1.600000000000000,1.800000000000000,-1.840959880010619,1.641849180324870,0.166358076046488,0.036427469158673,0.160530507548113,0.327674517682517,3.630769825048952,1.937059458521399
78,test,heatmap_start,1,1,5,-2.000000000000000,-1.800000000000000,1.800000000000000,2.000000000000000,-1.816754252293251,1.830064207750620,0.164170737962545,0.037271355790610,0.363092251014191,0.180391151165801,3.500750356709320,0.755369416843121
79,test,heatmap_start,1,1,5,-2.000000000000000,-1.800000000000000,1.800000000000000,2.000000000000000,-1.802543551096643,1.836737323272601,0.162886589983000,0.036803300214427,0.364416224526100,0.181776290172929,3.876666196117879,0.932733806460515
80,test,heatmap_start,1,1,5,-1.800000000000000,-1.600000000000000,-2.000000000000000,-1.800000000000000,-1.732701368435534,-1.873289003047372,0.077265530165221,0.078444982604616,0.178665111342878,0.373864468131021,2.609893449626088,1.299608427608325
81,test,heatmap_start,1,1,5,-1.800000000000000,-1.600000000000000,-2.000000000000000,-1.800000000000000,-1.736906995982421,-1.971514368297175,0.156955352075166,0.034941754348913,0.391156543502756,0.134834618049866,1.621852551104060,2.169716716455681
82,test,heatmap_start,1,1,5,-1.800000000000000,-1.600000000000000,-1.800000000000000,-1.600000000000000,-1.769357352396873,-1.798724522444095,0.159887723887690,0.034451920501475,0.169150535102782,0.358983149852389,5.590340293416997,0.651663013180361
83,test,heatmap_start,1,1,4,-1.800000000000000,-1.600000000000000,-1.800000000000000,-1.600000000000000,-1.699709599289313,-1.646507066635742,0.153594014647341,0.027372781936727,0.326673760736711,0.081638218907694,2.062457270965302,0.679829225563168
84,test,heatmap_start,1,1,5,-1.800000000000000,-1.600000000000000,-1.600000000000000,-1.400000000000000,-1.714347903912238,-1.422791100930856,0.154916802949299,0.035899612288425,0.282287594813362,0.138831700360860,5.256887809995998,0.978654888815375
85,test,heatmap_start,1,1,5,-1.800000000000000,-1.600000000000000,-1.600000000000000,-1.400000000000000,-1.615917243161138,-1.490058543670016,0.072302555481243,0.073157788375690,0.295633731577684,0.124005406437283,2.114240600815163,1.802907534224975
86,test,heatmap_start,1,1,5,-1.800000000000000,-1.600000000000000,-1.400000000000000,-1.200000000000000,-1.720854039355241,-1.355462864045013,0.155504728947333,0.033405265760116,0.133796455710640,0.270518538203753,3.970883996188267,0.918105086902627
87,test,heatmap_start,1,1,5,-1.800000000000000,-1.600000000000000,-1.400000000000000,-1.200000000000000,-1.683446828647940,-1.271511218596562,0.152124431706148,0.036853894347495,0.252273045172268,0.125523656363802,1.975629590402789,1.280058478371972
88,test,heatmap_start,1,1,5,-1.800000000000000,-1.600000000000000,-1.200000000000000,-1.000000000000000,-1.755370376081313,-1.073086802246477,0.158623792774997,0.035080386206150,0.097903095046103,0.214162911290070,4.745568070771663,1.033456323295423
89,test,heatmap_start,1,1,4,-1.800000000000000,-1.600000000000000,-1.200000000000000,-1.000000000000000,-1.635191690869278,-1.138979555985309,0.147763863087906,0.031722575838384,0.225978219283443,0.108890691343767,2.034079987575367,0.919045401520703
90,test,heatmap_start,1,1,5,-1.800000000000000,-1.600000000000000,-1.000000000000000,-0.800000000000000,-1.717720847768155,-0.830399956819220,0.155221598538044,0.038598308083259,0.079700765667598,0.165728319382223,3.895624676586516,2.163796149290022
91,test,heatmap_start,1,1,5,-1.800000000000000,-1.600000000000000,-1.000000000000000,-0.800000000000000,-1.607271801164845,-0.875034097446955,0.145240886251153,0.034274014666956,0.173610356844639,0.085744460488944,3.104996092114006,1.679666026865979
92,test,heatmap_start,1,1,5,-1.800000000000000,-1.600000000000000,-0.800000000000000,-0.600000000000000,-1.745667678451847,-0.692708370296555,0.076575308402234,0.079032009303045,0.064240458369911,0.138248314066615,4.490191484590770,1.419704930590312
93,test,heatmap_start,1,1,5,-1.800000000000000,-1.600000000000000,-0.800000000000000,-0.600000000000000,-1.616293299622796,-0.648982529455028,0.146056112667989,0.035702153049879,0.053848990597598,0.129521663665525,1.956078610885379,1.131387817137569
94,test,heatmap_start,1,1,4,-1.800000000000000,-1.600000000000000,-0.600000000000000,-0.400000000000000,-1.794690399013944,-0.577145079710825,0.162176941019129,0.038985282548070,0.054964145315919,0.115184596669021,2.357102509397902,1.348266714984882
95,test,heatmap_start,1,1,5,-1.800000000000000,-1.600000000000000,-0.600000000000000,-0.400000000000000,-1.609901865531681,-0.456225553758989,0.062840321395339,0.072885452817988,0.037171234107041,0.091051900548402,1.201310974292231,2.382227799897091
96,test,heatmap_start,1,1,5,-1.800000000000000,-1.600000000000000,-0.400000000000000,-0.200000000000000,-1.634659469562362,-0.308923171199094,0.147715768985688,0.026579491316501,0.061291625258870,0.029685614092353,3.579788339275592,0.840151907834505
97,test,heatmap_start,1,1,5,-1.800000000000000,-1.600000000000000,-0.400000000000000,-0.200000000000000,-1.787178721483830,-0.297182391982262,0.161498149354324,0.034911483367445,0.058962206467745,0.025519631941138,3.933849319991131,1.679237368877581
98,test,heatmap_start,1,1,5,-1.800000000000000,-1.600000000000000,-0.200000000000000,0.000000000000000,-1.624359062880603,-0.066205863802221,0.070518779465706,0.073539976797254,0.006493683004985,0.013213134768478,1.520983060019262,1.329088763413727
99,test,heatmap_start,1,1,4,-1.800000000000000,-1.600000000000000,-0.200000000000000,0.000000000000000,-1.731339994911453,-0.095429030426390,0.075322940906846,0.078383348831849,0.009344061142662,0.019045392166710,1.971184300994716,1.078630682505633
100,test,heatmap_start,1,1,5,-1.800000000000000,-1.600000000000000,0.000000000000000,0.200000000000000,-1.642509168091554,0.168980278512525,0.148425105869691,0.031367191044736,0.016730896155702,0.033724493042956,2.684244820691434,1.285313834918219
101,test,heatmap_start,1,1,5,-1.800000000000000,-1.600000000000000,0.000000000000000,0.200000000000000,-1.605111497051897,0.036466154015860,0.145045670679207,0.035966252677936,0.007235034645983,0.003108983485524,2.365859800247272,0.919290204248396
102,test,heatmap_start,1,1,5,-1.800000000000000,-1.600000000000000,0.200000000000000,0.400000000000000,-1.662936685741486,0.216549725551826,0.150271035578180,0.036944049271942,0.020949247374003,0.043218236927484,4.383234383170511,2.028188744739144
103,test,heatmap_start,1,1,4,-1.800000000000000,-1.600000000000000,0.200000000000000,0.400000000000000,-1.727324683245649,0.362054028170728,0.075899192461290,0.078201562714799,0.031283556364563,0.072257476799654,1.989443115316504,1.832068922697768
104,test,heatmap_start,1,1,5,-1.800000000000000,-1.600000000000000,0.400000000000000,0.600000000000000,-1.661118274117720,0.473610150094348,0.150106715072082,0.030869238176072,0.093966197892199,0.045064418049925,2.114010562736876,1.107803783838752
105,test,heatmap_start,1,1,5,-1.800000000000000,-1.600000000000000,0.400000000000000,0.600000000000000,-1.688358380683415,0.502383666179837,0.152568263402806,0.033911739578823,0.046374488362179,0.100263975205372,3.786983061097730,1.372484612064927
106,test,heatmap_start,1,1,5,-1.800000000000000,-1.600000000000000,0.600000000000000,0.800000000000000,-1.642561269316206,0.794989860495944,0.148429813989399,0.033223991149826,0.157729251661461,0.067531247010151,2.985321225001622,0.426281669481104
107,test,heatmap_start,1,1,5,-1.800000000000000,-1.600000000000000,0.600000000000000,0.800000000000000,-1.640836771560354,0.715514120443216,0.071270594689823,0.074285975844923,0.141960938596516,0.068905714403157,2.480761624465827,0.841704289303396
108,test,heatmap_start,1,1,5,-1.800000000000000,-1.600000000000000,0.800000000000000,1.000000000000000,-1.793157174257155,0.884081765532605,0.162038391383444,0.034390907729649,0.175405451332436,0.079155908528556,2.392742353277258,1.225141683230974
109,test,heatmap_start,1,1,5,-1.800000000000000,-1.600000000000000,0.800000000000000,1.000000000000000,-1.648134942218703,0.836134037341942,0.148933478143430,0.032957717913562,0.082186474943397,0.166872707120239,4.366800626143205,0.855638605347148
110,test,heatmap_start,1,1,5,-1.800000000000000,-1.600000000000000,1.000000000000000,1.200000000000000,-1.753721746486728,1.143946020954794,0.079150140627117,0.079396642954522,0.226963586320138,0.107417338570088,3.703216749401952,2.212331132375676
111,test,heatmap_start,1,1,5,-1.800000000000000,-1.600000000000000,1.000000000000000,1.200000000000000,-1.718056031593125,1.001146791092091,0.071584443286135,0.077781940943329,0.093694849243878,0.199805375445989,1.855937504521693,1.153086880844292
112,test,heatmap_start,1,1,5,-1.800000000000000,-1.600000000000000,1.200000000000000,1.400000000000000,-1.643775233453215,1.248090329711627,0.148539513684876,0.035916812963954,0.109062946533401,0.249089503295028,3.102931363454420,1.679822265351916
113,test,heatmap_start,1,1,5,-1.800000000000000,-1.600000000000000,1.200000000000000,1.400000000000000,-1.634556369235919,1.335562395874064,0.147706452339446,0.028761982097679,0.111673890555455,0.266546872360315,1.960224555937834,1.565007120019687
114,test,heatmap_start,1,1,6,-1.800000000000000,-1.600000000000000,1.400000000000000,1.600000000000000,-1.707053338068814,1.595394497281038,0.154257630550985,0.037680037208117,0.157214297204495,0.318403254497753,4.935313370043922,1.732578744322694
115,test,heatmap_start,1,1,5,-1.800000000000000,-1.600000000000000,1.400000000000000,1.600000000000000,-1.785388361543057,1.429383510776116,0.161336363734544,0.037275513857721,0.283595555987722,0.133701609846185,2.798373364774204,1.853798210622331
116,test,heatmap_start,1,1,5,-1.800000000000000,-1.600000000000000,1.600000000000000,1.800000000000000,-1.756589399021266,1.764560033433860,0.158733949608478,0.036815075556490,0.350095953942881,0.174440282125800,5.286265885681077,2.342758416854448
